dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,classes,pred_classes,org_pred,source,dim_04_org
0.1893088995983552,2.491667205153249,1.1448501942168658,3.0387566358599627,5.694765721430612,-213.31349860254744,863.2603663316484,104.99318922699766,4,4,4,1_0,5.55649381240087
0.1477070868258433,-0.4055545402969038,1.1532548965263203,0.020872840168667,1.0954186243295905,-239.39139357802253,863.0722271606522,-28.8122926520538,0,0,0,1_0,0.8564133448210614
0.7043070045394537,-0.5052621833322651,1.1547538857917976,-0.5556802953305157,5.5878049307059054,36.49978293456326,859.4934543428875,-97.5477996239023,3,3,3,1_0,5.413300091478977
1.292876021036738,1.4884381832973768,1.1619740275765964,1.1378958893588065,5.97485472355898,-591.86434653747,856.2746665053799,94.48103641514288,2,2,2,1_0,5.916787436440467
0.6912904866626317,2.3057066691785275,1.1696746824593405,1.2437617563706864,6.291479029816276,113.29288507048024,858.1121960092759,-43.36126296692825,4,4,4,1_0,6.148418661854528
-1.0865249576879972,0.8560268153179513,1.1701918206861284,1.1296483903797934,6.352718928955354,-100.80335371057222,862.233697347654,96.69288497620872,4,4,4,1_0,6.16232937837223
1.1430532534281763,0.896828328906659,1.1769362619948869,0.3731439859468211,5.311333366267808,-599.677095535902,860.5706246598071,54.517403155124335,1,2,1,1_0,2.567919676337834
-1.0672167661043923,2.266708655873634,1.1806092184894037,1.0134187940441926,6.94634940048105,-82.74527218416856,858.3898578539785,-85.74723867124811,4,4,4,1_0,6.632979838544198
0.7749159924263114,-0.3944007477270663,1.183955311112021,0.9274638426913984,1.5800630639999274,-483.7717700087515,856.1897005926605,-97.83437499197666,0,0,0,1_0,1.134946469844063
1.690695186187828,1.2043117311650928,1.191890750881666,0.8777221694029566,5.72796574308884,-206.56589258063468,859.2788570968225,39.54217009883622,2,2,2,1_0,5.585966202170768
-0.2590447652960657,1.862827441211184,1.1925809094799618,-0.1180820690389349,2.1003076538105425,-322.7918861794836,858.6855595336266,54.09296871040583,1,1,1,1_0,1.8900050308121483
0.2826759117391574,-0.9517333272722892,1.1967563225263915,1.5101501258721524,5.8710517759630445,-709.5584977650087,864.093390215311,78.17975676891919,3,4,4,1_0,5.786598451663888
0.6580359296825513,1.7151552714602607,1.2018856416768229,-0.8096835002081341,1.055647608565347,100.01789458337625,859.5546949920309,-51.308167895747175,0,0,0,1_0,0.7344963796694536
-0.5591782908755024,3.3429110016838317,1.205759176284742,-0.08039021697371,6.291017877871369,-397.4576601612821,864.084197993848,68.97905316948712,4,4,4,1_0,6.131866858750557
-0.1469542786406033,1.410792938285645,1.2069289182843106,2.372689336482958,5.959773463578428,-755.7616281180046,861.6248302408713,-89.1422090910061,4,4,4,1_0,5.897818197529023
-0.6693335855449415,2.031941729841393,1.2118202487823837,1.3703008196161133,5.916787436440467,-60.68890497981809,857.248486697718,34.65019554450049,4,4,4,1_0,5.8510952975949895
-0.3484161430231355,2.2112296978239137,1.2134547170363217,1.1819537876066228,5.731667188268406,-109.66476915071895,861.8828746245159,-32.45833424036076,4,4,4,1_0,5.5878049307059054
-0.3136865225057261,0.2856123887720379,1.218499261815726,0.474481006374707,1.2552632337187677,-404.33597567905787,858.574948353829,32.38074076390491,0,0,0,1_0,1.0120107598581125
-0.133465508169041,1.4094975579874076,1.2218867695717408,2.393467020423963,6.12290005202209,-593.3190969696311,857.6457558668372,63.55098807445455,4,4,4,1_0,6.03843058346365
1.0558403786454411,1.7570857723602185,1.224600665874958,0.1127089975289631,1.8393223160035068,-791.4799347423616,861.2682600548701,106.4452058230202,1,1,1,1_0,1.3091322198717092
1.1688376396296911,2.869632227214314,1.224807400225445,2.307577430876775,5.796566600300148,-249.81738442097736,855.6633157240889,89.05840478069523,4,2,2,1_0,5.692746567979418
0.3339588004280556,1.9104683360778345,1.2267469610370605,-0.6067962677600556,6.469911282189289,-216.7790927473568,856.7277149787833,18.51206017591025,2,4,4,1_0,6.302560716481208
-0.0005418299969699,-0.2815370542532073,1.231962963776429,1.0644599232312322,5.855904651472957,-203.90127621681648,858.0944348838411,-68.45020039584276,3,3,3,1_0,5.778927830051245
1.1787447057642275,-0.0251513362998211,1.2384652319822114,-1.228032198025888,6.600095421654246,-489.3055692556693,855.7889323052821,55.891073924787065,3,3,3,1_0,6.463204302534564
0.6457576627366455,1.8741545374123465,1.23921612119615,0.039818949744768,5.924242875460053,-445.15316460490345,863.1522214697685,54.05452097262333,2,4,4,1_0,5.861708675255615
-0.1946341855010932,-0.059158052486714,1.24086678334013,-0.8308350566751779,6.676344808540531,-139.8400293779327,859.8925614367015,-35.525680511798015,3,3,3,1_0,6.562081424188252
-0.8102648962675391,-0.6182601716300575,1.2409215804180185,0.0875158356839143,0.6295973100667889,-235.68386349406148,859.2696246868433,-40.05162702239261,0,0,0,1_0,0.3233546142202385
0.3490967718985068,0.4020275616927193,1.246090134551357,1.242377476406353,5.8510952975949895,-826.8344540708615,860.352204257794,-21.49060510968337,4,4,4,1_0,5.778727415415272
2.2018898324605374,1.3202934800023802,1.2492089573814822,-0.2936222712666578,1.9095774003164403,-213.16763776338064,856.746513325724,45.09873320791333,1,1,1,1_0,1.375632969026667
0.4382054762139559,2.318824515348276,1.2499025683732574,1.327512337145582,5.413300091478977,117.6790324081916,863.0858485127044,74.95672000777446,4,4,4,1_0,5.306478131055602
0.3153069009241848,0.2797200378397549,1.2507949001683232,0.6201243952278266,6.587081917876343,-14.71678842030454,863.4773414891116,-90.08327214385976,3,3,3,1_0,6.428796747604834
-1.1529737956335715,0.9434440982423488,1.253086657228916,1.9425193251033672,5.3963237131255175,-491.3377294488958,859.6217310427568,65.5901863202237,4,4,4,1_0,5.2619080040904125
-1.3210953661327136,2.2035336329099224,1.2573428331012,1.0224205706231408,6.94634940048105,-220.98211271778973,858.0616671781441,64.8184374786234,4,4,4,1_0,6.715718968656837
-1.422665922564596,1.686229394352131,1.2576658486135883,0.9146946088731776,6.481627617195383,115.38051861627784,859.7161443105866,-76.39652378890594,4,4,4,1_0,6.342690104297204
-0.3157314709536925,0.3705478362140678,1.2604272094963564,-0.5265987298670787,5.786598451663888,89.67520004924029,859.7139618322192,61.68306231345878,3,3,3,1_0,5.68129080115053
-0.7727263018768639,0.2457124597076352,1.2632854229681036,0.8325745519723001,5.838701160078855,-469.5637688325161,858.1567038793978,-48.20841103612807,4,3,3,1_0,5.754040170144084
1.303150009496041,1.9444835728027587,1.2644325492546988,-0.503410714954231,5.831408646696424,-719.3914935470832,863.8607240540942,-36.61841825174557,2,2,2,1_0,5.731667188268406
-1.256405503954185,1.4615291941353818,1.266086008259358,2.0684392818382284,6.577706800882973,42.6844641703381,858.1941145187897,-6.60468658507844,4,4,4,1_0,6.413356930570747
0.0171916301806165,1.3250773780519711,1.270949854337352,2.296894571928904,5.394661852960964,-710.7509411264716,857.33430845788,2.4797915898706293,4,4,4,1_0,5.200607686059503
1.077250004100915,-1.5701005533380634,1.2722532664145332,1.45444953804626,6.02043937308923,-718.78326658622,859.0724853663429,-75.63159021534969,3,4,4,1_0,5.948244011760963
0.1059961194699884,1.4382231638215637,1.2811839202817614,1.7154358020645872,5.778727415415272,91.62228825049095,856.7898077472331,1.861154634773968,4,4,4,1_0,5.631777834204302
0.9444101170737986,0.4503046881394839,1.2886073374173406,-1.3849610427559405,5.385819694775981,-559.1116381965658,860.2455905292348,21.420551797746228,3,3,3,1_0,5.160135252275105
0.5303502683580816,-0.9860186518148072,1.290655262173234,0.0147213046267505,5.489380809800572,-147.5812828432832,859.9006760287222,-61.85525420292862,3,3,3,1_0,5.384902344005457
-0.381528464161379,3.1423776196013304,1.291312236843729,1.3789606238139822,6.037564699839639,-855.4534504757637,859.5864206760638,-18.729433485948604,4,4,4,1_0,5.97485472355898
-1.503938134401834,0.4789564667693311,1.2960488922151645,1.8038141088327169,6.715718968656837,-406.94341836984535,863.2662477971904,18.5250032522174,4,4,4,1_0,6.577706800882973
-1.223691499995013,1.6253549825972198,1.298678847769119,1.4943640116155563,6.3853530546815,-842.1461466612739,862.1174777882322,46.59111301374862,4,4,4,1_0,6.191307433308154
1.3288089246195929,2.3376786420897235,1.3027172985028306,0.587902228839854,1.7242573048509553,-382.1146008554147,858.9573020569237,88.89630541899035,1,1,1,1_0,1.2420720682086983
0.1670908760038043,-1.6201140693260858,1.3028924364570336,0.6585364671695317,1.693173886502231,-316.9301231751079,859.5113302772572,-39.731517691084775,0,0,0,1_0,1.1740481933851796
1.6873717860292166,2.7591894106320263,1.311293444355254,0.2260639603906397,5.325379580087068,-106.59292114675952,859.8881975541543,-71.94216649434222,1,2,1,1_0,2.635070217777323
1.306993876305166,1.858173540648222,1.314138362604771,2.487934844804289,5.970377678397332,-814.5287629269735,860.6870100206141,45.61453830731969,2,2,2,1_0,5.905873856420045
-2.095796083271796,-0.7852069208383607,1.315974170801027,-1.126009355774257,1.0120107598581125,-877.2715379051981,862.2879560271957,-83.3858345336092,0,0,0,1_0,0.6121221958511044
0.7185908973698067,0.8343509561201147,1.3166558248767384,1.5781363013986682,5.929986200668056,-794.999651205721,862.5431612088338,100.6348946740167,4,4,4,1_0,5.875862307680028
1.2974870187726464,-0.193197956696623,1.322947218027411,-0.4011217175085093,5.83742783743693,-429.674472101635,859.9855819449924,-80.53092036795073,3,3,3,1_0,5.7418762858772014
-0.0174019995428849,1.1178835339167958,1.3264422774694045,1.0802700743465576,5.875862307680028,-862.7777177498642,858.9396072802612,39.53552515606394,4,4,4,1_0,5.800703720936683
-0.1106288833428652,0.6785393701333345,1.329131361242215,1.403946457317793,6.394679208310746,-822.4806034193825,860.3029250322402,85.78869865201297,3,4,4,1_0,6.198965293558379
2.0423002556247263,2.5095372005711933,1.3291761325824147,0.493604759661358,5.68129080115053,-765.2756171052004,861.8322314994174,39.11381290569084,2,2,2,1_0,5.526113269112507
0.3124737597469423,-1.1244536153429137,1.3301900551602397,-0.2690037909448576,5.618904390112315,-33.85977199672354,862.063010826142,-35.57752751040081,3,3,3,1_0,5.423558541443437
1.1637859343033397,-1.7644528456792554,1.3335551543993929,-1.2378431911506924,5.900001220652004,-272.9242130649382,856.1997980327832,-32.10437076498869,3,3,3,1_0,5.838701160078855
-1.5243644568019734,3.3179477763575056,1.3372368668292491,0.7239005916962851,5.844280446119256,-614.9493706833027,861.2153949392538,-2.5434558663010733,4,4,4,1_0,5.76402510042066
0.834115541516617,1.4795567432068435,1.3380579094701628,0.602673296883626,1.9693341234565935,-277.5732541293295,860.788354506475,105.36567062001942,1,1,1,1_0,1.5800630639999274
0.9089504998938992,1.900192375549256,1.339253489214761,1.9687233609317196,5.704006310919024,-762.0005106853503,857.6274405855053,-69.83836141424683,4,4,4,1_0,5.56101975606909
-0.3111167618340302,0.5036236673774487,1.3403886707778612,-0.4852027105725918,6.739314208788467,98.27517459174778,859.8604480326259,26.38300372122231,3,3,3,1_0,6.587081917876343
-0.6526482279723507,0.3983986329963598,1.3411498498202263,-0.4499734207154141,0.98729408781907,-483.5971748189792,859.4816996212697,-7.9903763667669665,0,0,0,1_0,0.5898769355074049
2.7404003942512616,0.519387469598127,1.3421606512611526,-0.1989529009468376,5.179580880787543,-672.692356184444,858.3035013500709,-17.168978941415247,1,3,1,1_0,2.256406795796369
-0.423808163013631,0.2247934941880261,1.349713308058052,0.5687679745627933,0.6564493998408865,-556.1282489078114,858.0743608540738,-56.21708706832962,0,0,0,1_0,0.3344438671233953
0.0109281349144819,1.397876254785448,1.355819046265276,2.536850449425117,5.986998018562933,-563.645375913045,861.0776778446299,-8.427537843571344,4,4,4,1_0,5.924242875460053
0.2503324300085241,1.7341723857134828,1.366244487940628,1.251753835692077,5.974118247282663,-509.3307771509365,859.306381749618,-50.10022696735419,4,4,4,1_0,5.907685571783824
0.9551586740200954,1.7249531391755006,1.3693667841138748,-1.0034315385353996,5.337932177944558,-698.8821186966663,856.6628819221295,-52.362791439294256,1,2,1,1_0,2.92061844397393
0.3847203394858471,1.557002999928714,1.3714958908372594,1.69430561052022,5.6660022401366925,-538.4888371369093,860.0310892836891,-80.000364346302,4,4,4,1_0,5.511887914783042
-1.3192228727091035,1.729564683441367,1.3772339043345645,1.6532619169552718,5.633347707958385,-873.2413909245404,858.5506826992896,97.96768681078429,4,4,4,1_0,5.489380809800572
-0.5019230727350831,1.3416498168122546,1.3974988724060775,2.2682438370251763,6.10446780539566,-175.0112518837924,856.9497710150464,78.9295346058062,4,4,4,1_0,6.034137104505592
0.7843141582243969,1.0718118307515456,1.3996613945495515,-0.2006664131640378,2.280706886381862,-269.96437030617864,855.6877845943195,87.161723806236,1,1,1,1_0,1.9510153522438196
-0.1806210403892285,-1.4938121540733986,1.4042726739545637,0.3771746857087966,1.7283248210828388,-776.841236115338,861.9518178055501,14.67334897886711,0,0,0,1_0,1.2552632337187677
0.9391070682538916,0.3998912989922971,1.415234979427621,-0.240687797712661,5.940283162795203,19.911252921429536,861.9991514021372,3.9785301932328414,3,3,3,1_0,5.892724775179018
-0.6941450214496266,2.660801150505069,1.4170239240110516,2.48417774052063,6.572004923553014,-787.2217189932151,862.3327189300178,-0.6855339059571008,4,4,4,1_0,6.394679208310746
0.6401691351268096,1.5633259470002292,1.4249340899130156,-0.3868491870772297,5.443952365491935,41.66574236846816,863.6846088216793,52.22029432866195,3,4,4,1_0,5.337932177944558
0.0359574069039655,-0.8735471203162505,1.4256648874019184,-0.4444374235894933,6.96018289170321,-230.74173233952823,859.09955736258,78.51670744378389,3,3,3,1_1,6.664661724060065
0.6348250761184293,1.238386145912183,1.4266873957643595,2.054286067389949,5.686390464086589,-362.047062639681,856.239139861456,-93.9735695613432,4,4,4,1_1,5.63076109549502
1.142142483472999,0.6276807380457231,1.440408945208683,1.13568240361091,6.406273567898985,-414.74127540142337,861.9428086291684,-37.73391406176256,2,4,4,1_1,6.32394282025794
-0.2614732272075795,0.4958917024212841,1.4406380578189306,1.8949238781145208,5.567423002155138,-245.4859338256977,857.4177501522902,89.21295202086702,4,4,4,1_1,5.432481499252649
2.108331724915438,0.6171285462273832,1.460807770837549,-0.6482019496115048,5.322714753989556,-501.6409997989654,860.9295778641799,-27.275269949668623,1,3,1,1_1,1.833412832041477
1.6626085306568277,-1.2518422170896442,1.465776354824891,0.4424320686818868,6.177158831029526,100.74172095029266,861.1233034268312,-71.48728782365504,3,3,3,1_1,6.075138048820341
-0.1198658028036946,0.5608960284728219,1.4661900665390917,1.230890443671091,5.927179871991409,80.12908455723436,859.9983996051783,-47.54324823650987,4,4,4,1_1,5.868113619031763
-1.761597185752798,2.354703466955213,1.4689326403142269,0.1486535696261905,5.914295912726167,68.64796863212418,863.557348845324,-73.00234235473926,4,4,4,1_1,5.854456045320766
-0.8024063192145738,1.6055423734175656,1.4723376490011708,2.822893814793828,5.755750774050065,-120.07119893320328,858.6030173579941,-12.71324870216057,4,4,4,1_1,5.676270288249607
-0.8343276366127125,1.8732362491601016,1.4771529100654022,1.337980618348136,5.958484230619182,-865.7105772489358,860.4053496592818,-20.33962782635328,4,4,4,1_1,5.912217814349935
-1.7491945779534877,0.6915214240568692,1.482475747959067,1.4487377886810269,5.821412293987958,86.6068166638272,862.4557558987538,-22.35065102793453,4,4,4,1_1,5.772205097466412
1.3583824382128094,-0.55741745474366,1.4901538023769645,-1.0154643972373594,5.810253157077882,-482.5728652969139,857.0516044882529,-54.63502030265545,3,3,3,1_1,5.758158998951385
1.7303455347300425,-0.9101485363398534,1.4915537268764774,1.060637318033752,5.72458303938633,-315.68797539523115,863.1570883247542,33.6569013072545,3,3,3,1_1,5.659970911128011
0.5685497291226872,-0.643452607727994,1.5131282214082398,0.3647233561365621,5.656291524940873,-588.0380737836651,863.5286279010345,-32.081889774187175,3,3,3,1_1,5.5778411183612135
-0.1270125324691172,0.0124946671596824,1.5136997914593455,0.3403919465921842,6.96018289170321,-708.683696938104,860.106175475821,73.48255946058055,3,3,3,1_1,6.722668872576876
2.0940122825344947,-0.2635582290776731,1.5145078577142597,-1.573655762869722,5.6406046251859365,-477.7074990470491,862.9993918857353,-16.46772642524857,3,3,3,1_1,5.572823861698053
1.2806533754757674,-0.2681102249371614,1.5168154992246163,0.7612398164592342,5.772205097466412,-330.9750022336363,856.3909156516411,-16.359689374208102,3,3,3,1_1,5.686390464086589
-0.3365162582122872,-0.4481448321575756,1.5275333123761046,0.8392073806695115,5.021954711801094,-439.3079585790661,859.6676629270919,64.23319873298024,0,3,0,1_1,0.6482557765885538
0.7353793032107949,-0.2964064788720232,1.5289065386090432,0.9272592519647184,5.886384878572962,-657.7553722971761,857.7074197911284,89.48486585666285,3,3,3,1_1,5.821412293987958
-0.179614890794937,1.679471725422466,1.531762196266488,3.1122200883685123,5.690108459959736,-811.6756584823329,856.8541901049273,28.84163842793474,4,4,4,1_1,5.6406046251859365
-0.6048356825230199,-0.4310734849541906,1.5323058154742404,1.3054855192712873,5.5488368665979335,-406.9177553073112,860.8368722090056,-23.130373317350177,3,4,4,1_1,5.415830511435013
1.0209089934589255,0.3637927297129075,1.5437189068690556,0.1264427919361055,5.991703527289269,-2.6684765556698267,861.0851317122714,-78.76285878424181,3,3,3,1_1,5.947471757523149
0.2349532934533418,1.6098163565606125,1.544133657408993,1.319584715459137,6.063919828477831,-312.7298547557986,861.9096357019888,-71.6151440076481,3,4,4,1_1,6.003138479775972
0.0884975977965973,1.059907773650769,1.5542846046542491,0.4884012744360275,6.051891673509821,54.80679314104269,863.7765111467688,100.18240205722914,4,4,4,1_1,5.991703527289269
-0.4186106310020947,1.0199000330229775,1.560367780323572,-0.3768997214543029,5.511627087933342,-379.8005041303555,861.6811661001616,-94.34291549872216,3,4,4,1_1,5.38140860445773
-0.232953532384994,-0.7262049441175363,1.5613849640599384,-1.0973389577843728,6.004272588298416,-476.0714245803328,862.3276897842607,56.19211415695116,3,3,3,1_1,5.958783348162097
-0.0524328418530075,0.7218217390293178,1.568701837480817,0.9577975389161824,6.506547809270942,-654.3738186425344,857.9153431539435,-54.67320467161721,3,3,3,1_1,6.379132299642268
0.8854928493747932,-0.6547429327536012,1.5717319303870214,-0.9294270751298912,6.565849774010074,-142.55845866844936,862.8540998816347,3.421996833177559,3,3,3,1_1,6.40989530831693
-0.383339390276232,-0.7415443772624664,1.5717801063331116,-0.458929605504189,5.08752474507615,-576.4632486120604,859.0400141091926,-55.93197204702077,0,3,0,1_1,0.9657894123509002
0.5607642143328699,-0.9404756844998814,1.5750285643139212,0.2539626090001401,5.659970911128011,-790.8010470108889,861.9569632584851,6.985776553747556,3,3,3,1_1,5.584954642441894
-0.2403397008476698,0.7162843446100797,1.576817833548788,-0.3672722481751934,5.599418414724376,-325.4568605070036,859.8315679146096,9.489255183820418,3,3,3,1_1,5.492250873561409
0.1902954801683882,0.375414071846821,1.579001714786063,-0.0452707911199166,6.96018289170321,-293.77979615895,857.9357706905937,3.856868012916266,3,3,3,1_1,6.7767833774455015
-1.2026584617437912,1.170541304829074,1.585104202059994,1.7556197366263644,5.621030770481215,-191.05274042120664,856.5589905080284,-11.128353191239585,4,4,4,1_1,5.522499783891979
0.925439127016848,1.38237966125532,1.587710036367464,0.0655148379723384,6.632587297708374,-56.82172141941513,856.4383721108268,102.43698719136886,4,4,4,1_1,6.544448134996975
1.6897969242687418,0.6836201816532926,1.5894429083892831,-0.6854176750614343,6.153962453582019,-464.22565127122976,860.9446014274765,-9.04578377195442,3,3,3,1_1,6.065296184295747
1.0291352697117788,1.4216678028456768,1.5953485682520276,0.3616200597906616,5.707789441500456,-149.22584454694413,858.7953941356318,-38.04667834667089,4,2,2,1_1,5.656291524940873
1.1876703095838417,0.2529247657462226,1.6002158590786957,0.247999186532444,6.64991230235229,106.7272673811298,858.0635892217983,-79.08800961657201,3,3,3,1_1,6.565849774010074
1.3022580939835224,1.018905884839029,1.6107097980212983,0.3492478433261343,5.348376431323023,-394.3308647544152,856.4070161486397,96.13347121121744,1,2,1,1_1,2.160380795324646
0.4996951242373333,2.607625638075125,1.6112238252582878,1.890048237669375,6.479237073505415,-655.5739149671599,858.6214627987273,16.41233501554285,4,4,4,1_1,6.370577968031189
1.156558220386192,0.8816978657411126,1.6188849753837116,-0.3307721288986208,5.611183324758013,83.44054855685224,862.3127222102629,-62.26393690356912,2,2,2,1_1,5.519573837046559
1.3718937635466877,2.4511306971797144,1.619447698629482,-1.1972234040720633,5.787443996754626,-412.8218345485672,862.3935240623244,33.369097478649024,2,2,2,1_1,5.701923424943636
-1.2618531045910375,1.8487803116000368,1.6257040012251671,0.7857699876064927,6.96018289170321,-841.7999539498719,859.0926010707809,56.93192837605015,4,4,4,1_1,6.662941695528654
-0.3168028860325278,1.189840066873151,1.626298987958858,1.3800474247367125,6.327683240271386,-663.8004726718282,859.4147338698758,-15.497876569362262,4,4,4,1_1,6.222916409134
-0.5068039285402677,0.370630824094485,1.6268036966174415,-1.7017819362811963,6.07394699692892,-283.6201805628994,863.637017356503,-65.48246625045553,3,3,3,1_1,6.020534458177712
0.6196757161166349,3.1766748014473274,1.634540550574942,1.5480687956921309,6.065296184295747,-441.0442169739253,860.1653096465811,33.95255616905685,4,4,4,1_1,6.004272588298416
-0.2411049039852307,1.3480114229668076,1.6355683791809037,-0.030056515983585,5.44281946233412,-88.01805354645654,858.4439002697277,90.88434098229868,3,4,4,1_1,5.322714753989556
-0.580859492966417,-0.281131388570986,1.639989713603349,0.3604827302900311,6.5747628780404455,-536.0673217684785,863.6934029010013,97.29816893194334,3,3,3,1_1,6.453337759318607
1.172519015137243,1.851726853338807,1.6485983399055897,-0.6323795643562495,5.053447976185759,-143.27491556330665,856.9149126530837,107.33935250327195,0,2,0,1_1,0.8396776063472424
0.0769082900364653,0.6515159468827192,1.6561265494043875,0.3184600579744787,5.415830511435013,-46.69202968176151,856.9955724535978,-92.90166893058792,4,3,3,1_1,5.11913465066795
-1.5843580024898314,2.4556737764109844,1.6586239325421643,2.1150717407751176,5.622292230058291,-551.1935398898097,861.8018747464015,-32.55972288635135,4,4,4,1_1,5.5488368665979335
0.6296676829939617,1.2261911304020623,1.6603206389163512,0.0976078517162891,2.381614108345203,-525.7129413173363,859.483753421022,31.881754504525617,0,1,0,1_1,0.4355437825366265
1.274547728426289,0.8727843401487736,1.660610933281565,0.6844445272165697,6.046148243027136,-86.452271594199,861.8438241168808,-93.79211050428476,3,2,2,1_1,5.981733331521323
2.8592755402469803,0.1159102664775129,1.6670444760917968,-1.0345132350069182,6.895733578602934,-678.081022195564,863.4339241173764,-25.73971810624178,3,3,3,1_1,6.64991230235229
-2.490246925228064,1.3292345765196494,1.6715748036147238,1.966057055047044,6.195131109017844,-167.81535511660047,857.7254161981703,-78.5431801444607,4,4,4,1_1,6.107460486723938
0.4439819910234353,1.1891852375288914,1.671630977355819,1.1587993839143411,5.963691081085782,-98.4673777164871,857.3301202291163,-32.70777679672565,2,4,4,1_1,5.914295912726167
0.543947288799879,0.683180781241779,1.6860231151513017,-0.2141128727190348,6.3605383387984045,-729.3606273051917,857.8964144823487,-65.85299406938233,3,3,3,1_1,6.238140498810933
0.2310172971084685,2.697945346543701,1.6864113562417162,2.0372249373832427,5.791005218700444,124.256814437686,859.645762841955,-84.17378721667697,4,4,4,1_1,5.707789441500456
0.5203107364339281,0.6054309439895856,1.691982550629709,-1.5608814912309,6.629984884380436,-874.9186355928136,855.8598741172284,-98.32105964493488,3,3,3,1_1,6.51275785406862
-1.4656173182857724,1.9091996602894887,1.6977576000583825,1.1855577943508793,6.128221740896699,-103.28254767309151,863.1936334514127,23.16227961769546,4,4,4,1_1,6.047755220191437
-1.1983688723629604,1.4352972017076309,1.6978523040227604,1.6262091514350157,6.034060259379275,-833.9603855250607,862.4276709010333,-69.54121435613865,4,4,4,1_1,5.973420045524462
0.2327382152160476,-0.3835943739193947,1.7067943837055586,0.027552809364673,6.649137178972772,-286.1070945123062,859.5869762984414,-2.11373817380317,3,3,3,1_1,6.560167355097224
0.0771834590058746,1.0742651494982485,1.715717750059098,0.5527755534219524,5.966837458364047,-880.7161066620401,859.9702583171998,18.63631370164704,4,4,4,1_1,5.918448955507192
2.352384300052281,1.8393327571215328,1.716119302218711,0.406268605031699,5.201698199705291,-720.1471073863204,857.643482541333,26.957372090698257,1,2,1,1_1,1.7893190723832613
0.7264190854966296,2.2346532848018503,1.7258465706124029,-0.8126574551827176,5.37922741809222,-228.8549618786189,859.2132284648853,3.784816089094363,1,4,1,1_1,2.679970306664891
-0.2340022568114109,-0.0052170521835664,1.7430057871056706,-1.117694548090393,6.499494402606674,-736.5524303429368,856.3320217674739,-66.92311745492535,3,3,3,1_1,6.37264383838858
-1.4226804084767677,1.3534796231573645,1.7465024578728556,1.8434726582413876,6.39661537034683,133.609628571496,860.603466585749,-1.6307986151029894,4,4,4,1_1,6.323602297510079
1.2098326698133937,-1.0937102451681966,1.7537532230888928,0.2572745690713908,6.96018289170321,-612.6421720460423,860.309093427529,-34.59305719403301,3,3,3,1_1,6.895733578602934
0.2043784569333131,0.8572345217879086,1.7601294429800955,0.3574980006421584,5.952277512728583,15.301156341765676,863.0706468774313,55.5329706685454,3,4,4,1_1,5.9111609922016335
1.2745723129115942,0.6817659478412755,1.768418401273081,-0.2214506399111365,5.378775246676509,-888.1793194045918,859.2878548271206,-86.11525662853916,1,3,1,1_1,2.381614108345203
1.1322975168413691,0.497655992244839,1.7700419844797155,-0.1036137974907526,6.96018289170321,-66.42055918762054,856.5725588359965,-76.80780927495715,3,3,3,1_1,6.853575583363873
1.3378541652971587,0.5636052318597785,1.7768932846793948,0.9602093997910636,6.175948692573613,-137.50268547477384,856.7590541339065,-79.82412359985827,3,3,3,1_1,6.07394699692892
0.3605165936777313,0.2490469387543079,1.7808055345365563,-0.7858352274037437,6.560167355097224,-112.3687733459144,864.1461693933036,68.43961927160244,3,3,3,1_1,6.406273567898985
0.1735193286718235,0.6562752100899649,1.7929164797041346,-1.4014630454013757,5.681600548850208,108.40662321182228,858.2549038186017,-89.01408810809463,3,3,3,1_1,5.622292230058291
-0.3430948327808741,1.902195845992652,1.7964652112016235,2.9844026518354108,5.432481499252649,-827.6857066503605,857.0344988897559,-26.22451440841502,4,4,4,1_1,5.278565808127586
-0.561954768580795,1.26201423930092,1.80145988294555,1.18224374708321,6.62983891862846,129.5977392607124,863.0470381343921,18.5568610865395,4,4,4,1_1,6.506547809270942
0.6802463376327532,1.3599658996611046,1.8052928164999853,0.0471873772716779,6.5794691147205775,-562.7384840695208,863.7273239575226,-6.3991491854410185,3,4,4,1_1,6.465264604370681
-0.7891702133551886,1.8478160516455129,1.8101099277152572,0.3007872316332789,6.722913162544471,-559.349591627938,859.8240849856365,67.84203720673645,4,4,4,1_1,6.621867092000124
0.5027004052777287,-0.6066256551100722,1.8107557702248431,0.087526777466376,6.196305798057508,-864.9900070297556,861.6231870280135,-93.2239728950702,3,3,3,1_1,6.12721296990239
0.6915236004283016,0.712198000669207,1.8155802998557995,0.1635112252823814,5.407221270059611,-350.64522151223025,857.3057988766354,-37.810857710189,3,3,3,1_1,5.08752474507615
1.234763555153931,0.2738702675916972,1.8163610757117223,-0.8169299660482402,6.853575583363873,-783.3932873229176,860.7006701885814,40.20865732839894,3,3,3,1_1,6.632587297708374
0.3859779321945482,-0.4206040173446088,1.816554286243517,0.4884685962270585,5.19698347960281,-255.74712426163163,857.1243657780057,71.79373140201659,0,3,1,1_1,1.7753228152935652
-0.6725341100381059,1.4268803539927084,1.8235659852786856,0.3878224598772297,6.379132299642268,34.025737076591284,856.2624813654039,86.21469048669337,4,4,4,1_1,6.296760549778351
0.5464181878467161,-0.7413586470778486,1.8302328240790784,-0.4941133415469573,5.903210093810062,-117.70056672033212,860.2831077685377,34.40813659539832,3,3,3,1_1,5.824891501291239
